"sex","la","year","e50","e65","e80","e85"
"male","E07000063",2008,77.4543,80.1791,84.8629,87.0566
"male","E07000063",2009,76.9186,79.9818,85.0054,86.8952
"male","E07000063",2010,77.2928,79.9557,84.6557,86.9043
"male","E07000063",2011,76.9067,79.7052,84.6154,87.1028
"male","E07000063",2012,76.5096,79.6463,84.8057,87.0104
"male","E07000063",2013,75.7678,78.9022,84.4536,87
"male","E07000064",2001,NA,NA,NA,NA
"male","E07000064",2002,77.5281,79.6917,84.5133,86.8
"male","E07000064",2003,77.2504,79.2233,84.1747,86.816
"male","E07000064",2004,77.6393,79.8233,84.3295,87.1481
"male","E07000064",2005,77.0443,79.2722,84.1308,86.7739
"male","E07000064",2006,77.6845,79.7362,84.8298,86.7388
"male","E07000064",2007,76.9562,79.7386,84.4741,86.6446
"male","E07000064",2008,78.5,80.5128,84.7206,86.7973
"male","E07000064",2009,77.7055,80.2293,84.727,87.1554
"male","E07000064",2010,77.4386,80.0411,84.8694,86.9714
"male","E07000064",2011,77.252,80.1866,85.0535,87.0282
"male","E07000064",2012,77.167,79.385,84.6462,87.0556
"male","E07000064",2013,77.6093,79.8514,84.7674,87.069
"male","E07000065",2001,NA,NA,NA,NA
"male","E07000065",2002,76.7564,79.279,84.5444,87.1618
"male","E07000065",2003,76.331,78.6804,84.2209,87.1034
"male","E07000065",2004,77.0047,79.3012,84.4613,87.1606
"male","E07000065",2005,76.2143,78.8661,84.3192,86.9244
"male","E07000065",2006,77.01,79.1192,84.2561,86.8309
"male","E07000065",2007,76.6423,79.1393,84.2742,86.7179
"male","E07000065",2008,76.6097,79.3115,84.6407,86.8431
"male","E07000065",2009,77.1683,79.6597,84.7966,87.038
"male","E07000065",2010,77.8513,79.8371,84.5581,86.9675
"male","E07000065",2011,76.119,79.1613,84.0153,86.6435
"male","E07000065",2012,76.8084,79.099,84.69,86.9595
"male","E07000065",2013,76.8979,79.25,84.2886,86.7021
"male","E07000066",2001,NA,NA,NA,NA
"male","E07000066",2002,74.5133,77.4647,83.608,87.1594
"male","E07000066",2003,74.5481,77.5875,83.7302,86.8608
"male","E07000066",2004,74.5444,77.7793,84.0657,87
"male","E07000066",2005,74.2744,77.9052,83.875,86.9103
"male","E07000066",2006,75.5535,78.475,83.9328,86.6055
"male","E07000066",2007,74.8547,78.3368,83.9912,86.3905
"male","E07000066",2008,75.4403,78.5541,84.0841,86.8333
"male","E07000066",2009,76.0941,78.9717,84.1008,87.0625
"male","E07000066",2010,75.6353,79.2191,84.5992,86.9685
"male","E07000066",2011,75.6813,79.3518,84.3101,86.871
"male","E07000066",2012,75.6853,78.6421,83.979,86.6226
"male","E07000066",2013,75.1263,78.8251,84.3563,86.8403
"male","E07000067",2001,NA,NA,NA,NA
"male","E07000067",2002,76.1518,78.5642,83.784,86.6386
"male","E07000067",2003,75.2678,78.2643,84.2537,86.9451
"male","E07000067",2004,75.4719,78.5453,83.8712,86.9213
"male","E07000067",2005,75.8617,79.0451,84.1962,86.5455
"male","E07000067",2006,75.9406,79.2952,84.528,86.7248
"male","E07000067",2007,75.6864,79.0767,84.4118,86.7476
"male","E07000067",2008,75.0425,78.3511,84.0737,86.6437
"male","E07000067",2009,75.8445,79.2242,84.6794,87.018
"male","E07000067",2010,76.5593,79.105,84.5708,86.9912
"male","E07000067",2011,75.9671,79.2763,84.7078,87.0435
"male","E07000067",2012,76.511,78.9174,84.1631,87.06
"male","E07000067",2013,76.2874,78.7652,84.5991,87.2018
"male","E07000068",2001,NA,NA,NA,NA
"male","E07000068",2002,74.9959,78.5693,83.86,86.8718
"male","E07000068",2003,75.3249,78.2338,84.3529,87
"male","E07000068",2004,77.2717,79.0412,84.2121,86.8197
"male","E07000068",2005,76.6395,78.9782,83.9576,86.5385
"male","E07000068",2006,76.3457,79.8137,84.5537,86.5
"male","E07000068",2007,76.8268,79.457,84.1583,86.6909
"male","E07000068",2008,76.7729,79.502,84.2279,86.8387
"male","E07000068",2009,77.2784,79.4537,84.8772,87.0606
"male","E07000068",2010,77.5429,80.442,84.5133,87.0943
"male","E07000068",2011,77.4563,80.3333,84.5496,86.8551
"male","E07000068",2012,78.3168,80.819,84.8649,86.9186
"male","E07000068",2013,78.557,80.1176,84.8583,87.0411
"male","E07000069",2001,NA,NA,NA,NA
"male","E07000069",2002,74.9068,77.9967,83.6569,86.9216
"male","E07000069",2003,75.0126,77.9461,84.2192,87.3065
"male","E07000069",2004,75.0877,78.1818,83.6944,86.3636
"male","E07000069",2005,74.6715,77.1395,83.5378,86.525
"male","E07000069",2006,75.1459,78.0863,84.1393,86.8269
"male","E07000069",2007,75.6281,78.2739,84.1429,86.5758
"male","E07000069",2008,76.2954,78.5815,84.6275,87.0658
"male","E07000069",2009,75.932,78.6469,84.4317,86.8906
"male","E07000069",2010,75.0571,78.7472,84.1269,86.8387
"male","E07000069",2011,77.003,79.5256,84.3025,86.9733
"male","E07000069",2012,77.3823,79.3773,84.3825,87.1071
"male","E07000069",2013,76.3333,79.1232,84.3536,86.7209
"male","E07000070",2001,NA,NA,NA,NA
"male","E07000070",2002,75.8684,78.8256,84.0699,86.9533
"male","E07000070",2003,74.9828,78.517,83.9526,86.7532
"male","E07000070",2004,75.8,78.8549,84.2944,86.9596
"male","E07000070",2005,75.3786,78.5609,84.3128,86.72
"male","E07000070",2006,75.3217,78.5365,83.7337,86.5556
"male","E07000070",2007,75.4198,78.6594,84.1759,86.8046
"male","E07000070",2008,75.0536,79.144,84.6616,87.0594
"male","E07000070",2009,75.7475,79.4015,84.4762,87.0957
"male","E07000070",2010,76.2881,79.5348,84.4521,87.0094
"male","E07000070",2011,75.434,78.8544,84.3241,86.9417
"male","E07000070",2012,76.2697,79.4757,84.7311,86.8516
"male","E07000070",2013,76.6202,79.3812,84.584,86.8438
"male","E07000071",2001,NA,NA,NA,NA
"male","E07000071",2002,75.92,78.7764,84.3042,87.0168
"male","E07000071",2003,75.3661,78.7209,84.2315,86.8586
"male","E07000071",2004,75.6547,78.8326,84.347,86.8447
"male","E07000071",2005,75.8792,78.8956,84.3556,86.8241
"male","E07000071",2006,75.5373,78.9458,84.1992,86.9524
"male","E07000071",2007,74.8634,78.7032,84.0211,86.5283
"male","E07000071",2008,74.5142,78.446,84.1346,87.0222
"male","E07000071",2009,75.2182,79.2768,84.5814,87.0531
"male","E07000071",2010,75.3394,78.5624,84.304,87.0556
"male","E07000071",2011,75.1804,78.7046,84.375,86.9592
"male","E07000071",2012,75.3981,78.8076,84.2269,86.9159
"male","E07000071",2013,75.8324,78.9684,84.789,86.7868
"male","E07000072",2001,NA,NA,NA,NA
"male","E07000072",2002,75.5891,78.3363,84.1274,86.81
"male","E07000072",2003,75.9368,78.9262,84.3602,87.0706
"male","E07000072",2004,75.2165,78.3607,84.0867,86.8514
"male","E07000072",2005,75.9837,78.7938,84.399,87.1304
"male","E07000072",2006,75.6848,78.8802,84.0455,86.6374
"male","E07000072",2007,75.9806,79.0665,84.266,86.7826
"male","E07000072",2008,76.1824,79.4892,84.4883,86.7593
"male","E07000072",2009,76.9615,79.638,84.8029,87.0431
"male","E07000072",2010,75.842,79.3973,85.037,87.1182
"male","E07000072",2011,75.6587,79.0461,84.5739,86.9425
"male","E07000072",2012,76.4295,79.2966,84.2546,86.8
"male","E07000072",2013,76.3067,79.1657,84.4158,86.9778
"male","E07000073",2001,NA,NA,NA,NA
"male","E07000073",2002,73.745,76.7358,83.5455,86.5
"male","E07000073",2003,74.5193,77.4125,83.3571,86.9333
"male","E07000073",2004,74.5373,77.5,83.8675,86.9394
"male","E07000073",2005,74.2022,77.724,83.2637,86.0625
"male","E07000073",2006,75.417,78.4498,83.7172,86.7813
"male","E07000073",2007,75.4194,78.4327,83.3762,86.4412
"male","E07000073",2008,75.8417,78.6471,84.3874,86.8846
"male","E07000073",2009,75.3923,78.9252,84.5321,86.963
"male","E07000073",2010,75.8587,79.5,84.9583,86.875
"male","E07000073",2011,74.8382,79.1042,84.5,86.8077
"male","E07000073",2012,75.8384,79.8755,84.6014,86.9714
"male","E07000073",2013,75.836,79.7101,84.624,86.6818
"male","E07000074",2001,NA,NA,NA,NA
"male","E07000074",2002,75.0796,78.9329,84.5294,87.2273
"male","E07000074",2003,74.8942,78.976,84.1889,86.875
"male","E07000074",2004,74.2789,78.0343,84.5,87
"male","E07000074",2005,74.9191,77.8333,83.8539,87
"male","E07000074",2006,75.8552,78.8571,83.8235,86.4651
"male","E07000074",2007,75.2888,78.623,84.087,86.6667
"male","E07000074",2008,75.1797,78.5742,84.7353,86.7963
"male","E07000074",2009,76.0707,80.1076,84.8901,87.2083
"male","E07000074",2010,74.6979,78.4233,84.1087,86.75
"male","E07000074",2011,77.5442,80.2074,84.6346,86.8596
"male","E07000074",2012,75.4957,78.8608,84.0594,86.6327
"male","E07000074",2013,76.4089,78.4333,84.3678,86.9048
"male","E07000075",2001,NA,NA,NA,NA
"male","E07000075",2002,74.967,77.5249,83.5259,86.619
"male","E07000075",2003,76.0492,78.9582,83.9044,86.6379
"male","E07000075",2004,75.211,78.278,84.2051,87.0638
"male","E07000075",2005,75.7853,78.8158,83.9706,86.6296
"male","E07000075",2006,75.4848,78.5714,84.0833,86.7414
"male","E07000075",2007,76.099,78.9961,84.6349,86.7826
"male","E07000075",2008,76.766,79.0324,84.3857,86.6232
"male","E07000075",2009,78.2205,79.798,84.386,86.8333
"male","E07000075",2010,76.8421,79.3358,84.2394,87.1045
"male","E07000075",2011,76.5304,79.6494,84.3525,87
"male","E07000075",2012,76.0669,79.2083,84.7333,87.1724
"male","E07000075",2013,76.8308,79.4417,84.454,86.8701
"male","E07000076",2001,NA,NA,NA,NA
"male","E07000076",2002,76.0704,78.5544,83.8293,86.8129
"male","E07000076",2003,76.2102,78.8156,84.0724,87.1655
"male","E07000076",2004,75.6519,78.5532,84.0803,87.1286
"male","E07000076",2005,76.1056,78.9661,84.0743,86.9313
"male","E07000076",2006,76.6981,79.0311,84.09,86.6209
"male","E07000076",2007,76.6122,79.5638,84.4092,86.8342
"male","E07000076",2008,76.1529,78.6079,84.1243,86.8926
"male","E07000076",2009,76.6817,79.2163,84.5412,86.9037
"male","E07000076",2010,76.5079,79.1295,84.8277,87.0722
"male","E07000076",2011,75.7055,78.5393,84.4744,86.8678
"male","E07000076",2012,76.8771,78.805,84.2689,86.9627
"male","E07000076",2013,76.5346,78.9272,84.5496,86.927
"male","E07000077",2001,NA,NA,NA,NA
"male","E07000077",2002,76.71,78.9409,84.4476,86.9245
"male","E07000077",2003,75.2308,78.5978,83.8936,86.9474
"male","E07000077",2004,75.8856,78.9296,84.19,86.7674
"male","E07000077",2005,75.8398,78.5419,84.4405,86.9487
"male","E07000077",2006,75.2915,78.3777,84.6429,86.62
"male","E07000077",2007,76.6518,78.9083,83.9545,86.5106
"male","E07000077",2008,76.697,79.9732,84.3876,86.7727
"male","E07000077",2009,77.3515,79.3163,84.1282,86.625
"male","E07000077",2010,76.1368,78.6022,84.0851,87.1463
"male","E07000077",2011,75.5486,79.2095,84.6174,86.8548
"male","E07000077",2012,77.703,80.0444,84.7944,87.1607
"male","E07000077",2013,77.088,79.6455,84.1802,86.7358
"male","E07000078",2001,NA,NA,NA,NA
"male","E07000078",2002,75.7026,78.239,83.9636,86.8
"male","E07000078",2003,75.9849,78.9032,84.2273,87.2405
"male","E07000078",2004,75.6089,78.9794,84.0833,86.9315
"male","E07000078",2005,76.5516,79.0893,84.1105,86.7073
"male","E07000078",2006,76.3087,79.5861,84.1862,86.6966
"male","E07000078",2007,76.5612,79.1228,84.0618,86.9737
"male","E07000078",2008,76.1247,79.0871,84.3312,86.4512
"male","E07000078",2009,76.7086,79.2885,84.6543,87.3077
"male","E07000078",2010,75.8416,79.2578,84.6561,86.8313
"male","E07000078",2011,76.7701,79.2026,84.7593,87.0595
"male","E07000078",2012,76.1616,79.5049,84.7209,86.8737
"male","E07000078",2013,76.086,78.9689,84.6149,87.3452
"male","E07000079",2001,NA,NA,NA,NA
"male","E07000079",2002,77.0922,79.3581,84.1557,86.8421
"male","E07000079",2003,75.9755,78.3449,84.1439,86.9474
"male","E07000079",2004,76.0928,78.8428,84.0455,87.2623
"male","E07000079",2005,77.1504,79.281,84.4783,86.987
"male","E07000079",2006,76.5789,79.3764,84.1901,86.4928
"male","E07000079",2007,76.5342,79.7663,84.1883,86.5811
"male","E07000079",2008,76.58,80.0723,84.2466,86.6901
"male","E07000079",2009,75.991,79.306,84.9205,87.1084
"male","E07000079",2010,76.9597,79.5923,84.4897,86.9306
"male","E07000079",2011,77.847,79.9363,85.1223,87.2439
"male","E07000079",2012,76.6302,79.6165,84.6928,87.037
"male","E07000079",2013,77.028,79.3088,84.7013,87.038
"male","E07000080",2001,NA,NA,NA,NA
"male","E07000080",2002,75.3663,78.5243,83.8951,86.8644
"male","E07000080",2003,74.4396,77.7649,84.1628,86.9672
"male","E07000080",2004,75.4841,78.7931,84.269,86.8065
"male","E07000080",2005,74.6913,78.2633,83.9291,86.625
"male","E07000080",2006,75.0476,78.1325,83.9304,86.7021
"male","E07000080",2007,75.6101,78.5719,84.2342,86.9315
"male","E07000080",2008,76.2012,79.3544,84.8255,86.8706
"male","E07000080",2009,76.4067,79.3798,84.5493,86.7162
"male","E07000080",2010,76.1531,78.7348,83.9855,86.6271
"male","E07000080",2011,75.7356,78.9073,84.675,87.069
"male","E07000080",2012,76.258,78.7781,84.2333,86.7463
"male","E07000080",2013,76.4466,78.8719,84.4172,86.975
"male","E07000081",2001,NA,NA,NA,NA
"male","E07000081",2002,74.9738,77.7202,84.1438,86.7671
"male","E07000081",2003,74.8905,78.5134,83.9818,87.125
"male","E07000081",2004,74.3873,78.17,83.7301,86.8983
"male","E07000081",2005,75.207,78.2404,83.9302,86.8308
"male","E07000081",2006,74.4583,78.5046,84.0839,86.6471
"male","E07000081",2007,75.1005,78.2611,84.0176,86.7639
"male","E07000081",2008,74.7669,78.915,84.1192,86.6667
"male","E07000081",2009,75.7743,78.8727,84.2651,86.7436
"male","E07000081",2010,75.1196,78.6261,84.5353,86.907
"male","E07000081",2011,74.8146,78.9656,84.5304,86.914
"male","E07000081",2012,74.7364,78.013,84.1714,86.5938
"male","E07000081",2013,75.8366,79.3432,84.401,86.5938
"male","E07000082",2001,NA,NA,NA,NA
"male","E07000082",2002,76.0602,78.8883,84.0108,86.7791
"male","E07000082",2003,76.366,79.2538,84.5637,87.1287
"male","E07000082",2004,76.1893,79.3142,84.0204,87.1688
"male","E07000082",2005,76.75,79.5501,84.2908,87.1512
"male","E07000082",2006,75.592,79.1738,84.4098,86.5222
"male","E07000082",2007,76.4566,78.9349,84.1728,86.7865
"male","E07000082",2008,75.7434,79.0529,84.3881,86.7184
"male","E07000082",2009,76.9792,79.2865,84.6238,86.9369
"male","E07000082",2010,76.2228,79.5247,84.467,86.9333
"male","E07000082",2011,77.0436,79.8462,84.5951,86.8774
"male","E07000082",2012,76.8933,79.9971,85.0207,87.1171
"male","E07000082",2013,76.8891,79.788,84.5945,86.9217
"male","E07000083",2001,NA,NA,NA,NA
"male","E07000083",2002,75.7817,79.5064,84.4252,87.0156
"male","E07000083",2003,76.6185,78.6873,84.1837,87.1429
"male","E07000083",2004,75.5131,78.8125,83.854,87.2708
"male","E07000083",2005,75.9937,79.0593,84.1739,86.7213
"male","E07000083",2006,76.7905,79.2769,83.7817,86.4333
"male","E07000083",2007,76.9271,79.5737,84.3931,86.9167
"male","E07000083",2008,75.2774,79.0586,84.5841,86.8065
"male","E07000083",2009,77.3465,79.1155,84.6242,86.9012
"male","E07000083",2010,75.9226,78.5637,84.2326,87
"male","E07000083",2011,75.9306,79.0149,84.6028,86.863
"male","E07000083",2012,76.1477,78.5734,84.2536,87.0308
"male","E07000083",2013,76.5508,79.2028,84.3052,86.9861
"male","E07000084",2001,NA,NA,NA,NA
"male","E07000084",2002,74.1174,77.7573,83.5059,86.9841
"male","E07000084",2003,74.5161,78.2687,84.4706,87.0988
"male","E07000084",2004,73.6305,77.6117,83.9211,86.7705
"male","E07000084",2005,75.2043,78.4949,84.2917,86.747
"male","E07000084",2006,75.2902,78.4986,84.4035,86.7
"male","E07000084",2007,74.4584,77.9008,84.2638,86.7067
"male","E07000084",2008,75.5425,78.5487,84.0562,86.7013
"male","E07000084",2009,75.5602,78.807,84.5536,86.9167
"male","E07000084",2010,75.2419,78.3434,84.2941,86.8171
"male","E07000084",2011,74.9113,78.264,84.2011,87.0494
"male","E07000084",2012,75.1633,78.9028,84.3298,87.0476
"male","E07000084",2013,76.2749,79.3152,84.9223,86.9649
"male","E07000085",2001,NA,NA,NA,NA
"male","E07000085",2002,76.1486,78.8699,84.2634,86.8791
"male","E07000085",2003,75.3351,78.373,84.1063,86.9861
"male","E07000085",2004,75.9805,78.8475,84.4624,87.1646
"male","E07000085",2005,76.0642,78.8479,84.2821,86.8923
"male","E07000085",2006,76.0133,79.0906,84.3168,86.6234
"male","E07000085",2007,76.0256,79.1839,84.6667,87.0112
"male","E07000085",2008,76.6915,79.6587,84.6296,86.8163
"male","E07000085",2009,76.3634,79.1683,84.703,87.2159
"male","E07000085",2010,76.4727,78.9938,84.6485,86.8966
"male","E07000085",2011,76.9262,79.5266,84.3143,87.125
"male","E07000085",2012,76.7218,79.8793,84.5103,87.1237
"male","E07000085",2013,76.9772,79.8319,85.1615,87.1552
"male","E07000086",2001,NA,NA,NA,NA
"male","E07000086",2002,75.1197,78.2574,84.0732,86.8933
"male","E07000086",2003,74.6658,77.8655,83.8725,86.8667
"male","E07000086",2004,75.609,78.5263,84.2485,86.7692
"male","E07000086",2005,75.2759,78.5265,84.0225,86.8592
"male","E07000086",2006,75.2251,78.7606,84.0857,86.5692
"male","E07000086",2007,75.242,79.1804,83.8152,86.3974
"male","E07000086",2008,76.1939,79.0705,84.0609,86.5604
"male","E07000086",2009,76.4509,79.2848,84.4525,86.7614
"male","E07000086",2010,75.2493,78.7172,84.4276,86.9605
"male","E07000086",2011,76.3269,79.2968,84.3391,86.869
"male","E07000086",2012,76.9946,79.6258,84.5484,86.87
"male","E07000086",2013,77.0079,79.2625,84.7303,86.6939
"male","E07000087",2001,NA,NA,NA,NA
"male","E07000087",2002,75.6925,78.8144,84.5179,87.1852
"male","E07000087",2003,74.9544,78.0904,84.2986,86.9231
"male","E07000087",2004,75.5322,78.6745,84.2156,86.7887
"male","E07000087",2005,75.7089,78.1424,84.1678,86.7727
"male","E07000087",2006,75.2379,78.638,83.9157,86.411
"male","E07000087",2007,76.5816,78.9932,84.2365,86.7143
"male","E07000087",2008,76.3953,78.4223,84.6358,86.9747
"male","E07000087",2009,76.0687,79.0329,84.7235,87.2963
"male","E07000087",2010,77.5529,79.6334,84.1739,87.0667
"male","E07000087",2011,76.6487,79.4036,84.7809,87.117
"male","E07000087",2012,78.4289,79.8917,84.4385,86.9076
"male","E07000087",2013,76.6918,79.025,84.4131,86.9109
"male","E07000088",2001,NA,NA,NA,NA
"male","E07000088",2002,74.7492,77.7857,83.5818,86.5952
"male","E07000088",2003,75.4585,78.5782,84.4922,86.8806
"male","E07000088",2004,75.829,78.368,84.3525,87.2321
"male","E07000088",2005,74.4811,77.9847,83.8,86.6809
"male","E07000088",2006,75.1902,78.1274,84.4455,86.7455
"male","E07000088",2007,74.9355,78.8486,84.3388,86.7091
"male","E07000088",2008,73.9769,78.1782,84.6024,87.2683
"male","E07000088",2009,74.9667,78.5,84.4818,86.8929
"male","E07000088",2010,74.2115,77.7018,84.11,87.2683
"male","E07000088",2011,74.7937,78.952,84.1043,87.0652
"male","E07000088",2012,75.4706,78.6584,84.0902,87.375
"male","E07000088",2013,75.0535,78.7637,84.3893,87
"male","E07000089",2001,NA,NA,NA,NA
"male","E07000089",2002,75.1448,78.1613,83.7955,86.6111
"male","E07000089",2003,75.0392,78.3471,83.8765,86.9677
"male","E07000089",2004,74.744,77.7217,83.7755,86.8684
"male","E07000089",2005,73.8992,77.8717,83.6782,86.4848
"male","E07000089",2006,74.6637,78.3536,83.6344,86.5758
"male","E07000089",2007,74.8356,78.0909,84.0488,86.5714
"male","E07000089",2008,75.3568,78.2902,84.413,86.8478
"male","E07000089",2009,76.1762,79.0817,84.2455,86.9808
"male","E07000089",2010,75.413,78.1878,83.6146,86.6944
"male","E07000089",2011,77.278,79.099,84.4486,86.7368
"male","E07000089",2012,76.308,79.348,84.2679,87.2245
"male","E07000089",2013,77.0625,79.7095,84.4882,86.7538
"male","E07000090",2001,NA,NA,NA,NA
"male","E07000090",2002,74.6777,77.7451,83.9381,86.878
"male","E07000090",2003,74.3822,77.4908,83.9777,87.1594
"male","E07000090",2004,75.4218,78.2781,83.8525,86.8621
"male","E07000090",2005,75.6114,78.1936,83.8606,86.9024
"male","E07000090",2006,75.3318,78.2776,84.0774,86.52
"male","E07000090",2007,75.4004,78.8406,84.2333,86.6535
"male","E07000090",2008,75.432,79.0098,84.0645,86.7212
"male","E07000090",2009,75.3996,78.9012,84.5047,87.0577
"male","E07000090",2010,76.1423,79.3043,84.8093,87.265
"male","E07000090",2011,76.1389,79.0176,84.568,86.98
"male","E07000090",2012,75.5619,78.7026,84.2837,87.0313
"male","E07000090",2013,77.1146,79.18,84.3651,86.8376
"male","E07000091",2001,NA,NA,NA,NA
"male","E07000091",2002,76.5385,78.9891,84.3817,87.0667
"male","E07000091",2003,76.5869,78.9854,84.209,86.8704
"male","E07000091",2004,76.5768,79.0475,84.1349,87.0647
"male","E07000091",2005,76.7976,79.4286,83.9598,86.7091
"male","E07000091",2006,77.3812,79.5411,84.2368,86.7751
"male","E07000091",2007,77.1962,79.5922,84.4654,86.6952
"male","E07000091",2008,77.6076,79.9143,84.5612,86.9124
"male","E07000091",2009,78.0304,80.0825,84.52,86.9679
"male","E07000091",2010,77.5194,79.8865,84.6505,86.9847
"male","E07000091",2011,76.873,79.9817,84.7947,86.8732
"male","E07000091",2012,77.7552,80.1868,84.8161,86.9522
"male","E07000091",2013,77.7007,79.8076,84.7466,86.9337
