"ecode","ons_code","ons_region_name","start_year","children","adult","older"
"E4210","E08000010","North West",2009,100,721,50640
"E4210","E08000010","North West",2010,151,988,48452
"E4210","E08000010","North West",2011,6007,502,47375
"E4210","E08000010","North West",2012,6090,261,48267
"E4210","E08000010","North West",2013,6399,405,51479
"E4301","E08000011","North West",2008,152,52916,32682
"E4301","E08000011","North West",2009,0,496,35369
"E4301","E08000011","North West",2010,18591,506,38758
"E4301","E08000011","North West",2011,4480,429,35026
"E4301","E08000011","North West",2012,3574,2522,40994
"E4301","E08000011","North West",2013,3412,288,36978
"E4302","E08000012","North West",2008,0,175271,88785
"E4302","E08000012","North West",2009,0,14098,89912
"E4302","E08000012","North West",2010,135,19097,89498
"E4302","E08000012","North West",2011,16854,556,82990
"E4302","E08000012","North West",2012,449,516,78955
"E4302","E08000012","North West",2013,417,217,74226
"E4303","E08000013","North West",2008,0,48999,38219
"E4303","E08000013","North West",2009,46,189,37625
"E4303","E08000013","North West",2010,145,166,39737
"E4303","E08000013","North West",2011,5387,266,36578
"E4303","E08000013","North West",2012,178,393,39170
"E4303","E08000013","North West",2013,294,433,38460
"E4304","E08000014","North West",2008,2,75671,60705
"E4304","E08000014","North West",2009,0,165,63801
"E4304","E08000014","North West",2010,0,152,63631
"E4304","E08000014","North West",2011,8437,159,65596
"E4304","E08000014","North West",2012,5014,144,61208
"E4304","E08000014","North West",2013,36,169,62213
"E4305","E08000015","North West",2008,0,93707,67646
"E4305","E08000015","North West",2009,644,276,62886
"E4305","E08000015","North West",2010,62,276,64486
"E4305","E08000015","North West",2011,15179,302,56651
"E4305","E08000015","North West",2012,15414,268,59107
"E4305","E08000015","North West",2013,1103,293,58017
"E4401","E08000016","Yorkshire and The Humber",2008,63,73004,45651
"E4401","E08000016","Yorkshire and The Humber",2009,59,295,47886
"E4401","E08000016","Yorkshire and The Humber",2010,92,275,48013
"E4401","E08000016","Yorkshire and The Humber",2011,7968,253,43759
"E4401","E08000016","Yorkshire and The Humber",2012,1862,302,38997
"E4401","E08000016","Yorkshire and The Humber",2013,1751,449,42224
"E4402","E08000017","Yorkshire and The Humber",2008,771,83885,62878
"E4402","E08000017","Yorkshire and The Humber",2009,867,285,63049
"E4402","E08000017","Yorkshire and The Humber",2010,272,277,68037
"E4402","E08000017","Yorkshire and The Humber",2011,18051,291,64547
"E4402","E08000017","Yorkshire and The Humber",2012,2452,1083,62211
"E4402","E08000017","Yorkshire and The Humber",2013,2485,1101,63756
"E4403","E08000018","Yorkshire and The Humber",2008,262,69080,56954
"E4403","E08000018","Yorkshire and The Humber",2009,209,161,56375
"E4403","E08000018","Yorkshire and The Humber",2010,6648,168,57525
"E4403","E08000018","Yorkshire and The Humber",2011,13394,270,55171
"E4403","E08000018","Yorkshire and The Humber",2012,1276,160,54826
"E4403","E08000018","Yorkshire and The Humber",2013,405,187,57103
"E4404","E08000019","Yorkshire and The Humber",2008,200,140482,106034
"E4404","E08000019","Yorkshire and The Humber",2009,189,276,104567
"E4404","E08000019","Yorkshire and The Humber",2010,165,242,103568
"E4404","E08000019","Yorkshire and The Humber",2011,25289,47,102926
"E4404","E08000019","Yorkshire and The Humber",2012,5554,219,96830
"E4404","E08000019","Yorkshire and The Humber",2013,6554,225,107190
"E4501","E08000037","North East",2008,247,68012,52984
"E4501","E08000037","North East",2009,122,278,55179
"E4501","E08000037","North East",2010,207,86,56458
"E4501","E08000037","North East",2011,7378,89,53099
"E4501","E08000037","North East",2012,89,258,53781
"E4501","E08000037","North East",2013,2410,156,52290
"E4502","E08000021","North East",2008,224,124345,53436
"E4502","E08000021","North East",2009,164,462,62456
"E4502","E08000021","North East",2010,778,341,63639
"E4502","E08000021","North East",2011,12209,297,70834
"E4502","E08000021","North East",2012,3567,249,69265
"E4502","E08000021","North East",2013,2614,347,74367
"E4503","E08000022","North East",2008,688,80790,53482
"E4503","E08000022","North East",2009,682,19,54075
"E4503","E08000022","North East",2010,204,52,50625
"E4503","E08000022","North East",2011,265,29,50128
"E4503","E08000022","North East",2012,2288,298,47858
"E4503","E08000022","North East",2013,2608,289,43632
"E4504","E08000023","North East",2008,65,58399,43345
"E4504","E08000023","North East",2009,68,1479,47051
"E4504","E08000023","North East",2010,77,1403,44316
"E4504","E08000023","North East",2011,726,902,42514
"E4504","E08000023","North East",2012,445,897,38358
"E4504","E08000023","North East",2013,577,823,41531
"E4505","E08000024","North East",2008,124,86057,55448
"E4505","E08000024","North East",2009,128,331,57148
"E4505","E08000024","North East",2010,126,311,57910
"E4505","E08000024","North East",2011,14447,371,60575
"E4505","E08000024","North East",2012,1313,366,59718
"E4505","E08000024","North East",2013,439,274,62203
"E4601","E08000025","West Midlands",2008,0,361924,213441
"E4601","E08000025","West Midlands",2009,0,983,230860
"E4601","E08000025","West Midlands",2010,222,1010,220160
"E4601","E08000025","West Midlands",2011,44739,625,198291
"E4601","E08000025","West Midlands",2012,10068,585,202677
"E4601","E08000025","West Midlands",2013,3035,774,199504
"E4602","E08000026","West Midlands",2008,150,96985,60123
"E4602","E08000026","West Midlands",2009,103,382,57210
"E4602","E08000026","West Midlands",2010,161,476,57270
"E4602","E08000026","West Midlands",2011,14673,552,63490
"E4602","E08000026","West Midlands",2012,702,336,60697
"E4602","E08000026","West Midlands",2013,2043,-24,60420
"E4603","E08000027","West Midlands",2008,370,76217,78509
"E4603","E08000027","West Midlands",2009,389,169,51106
"E4603","E08000027","West Midlands",2010,386,169,60479
"E4603","E08000027","West Midlands",2011,150,169,65339
"E4603","E08000027","West Midlands",2012,414,169,59057
"E4603","E08000027","West Midlands",2013,342,169,59765
"E4604","E08000028","West Midlands",2008,0,136282,72373
"E4604","E08000028","West Midlands",2009,154,402,73606
"E4604","E08000028","West Midlands",2010,18147,245,74428
"E4604","E08000028","West Midlands",2011,19406,6270,72872
"E4604","E08000028","West Midlands",2012,3082,7339,70981
"E4604","E08000028","West Midlands",2013,2072,262,64398
"E4605","E08000029","West Midlands",2008,41,59464,27043
"E4605","E08000029","West Midlands",2009,107,390,33692
"E4605","E08000029","West Midlands",2010,450,541,35898
"E4605","E08000029","West Midlands",2011,7666,908,27453
"E4605","E08000029","West Midlands",2012,9471,804,28479
"E4605","E08000029","West Midlands",2013,998,291,35570
"E4606","E08000030","West Midlands",2008,0,97990,57991
"E4606","E08000030","West Midlands",2009,0,14,55780
"E4606","E08000030","West Midlands",2010,177,191,60444
"E4606","E08000030","West Midlands",2011,980,371,60456
"E4606","E08000030","West Midlands",2012,1042,0,61042
"E4606","E08000030","West Midlands",2013,2908,0,55916
"E4607","E08000031","West Midlands",2008,28548,66813,54801
"E4607","E08000031","West Midlands",2009,30289,1321,63252
"E4607","E08000031","West Midlands",2010,315,1601,57288
"E4607","E08000031","West Midlands",2011,6596,605,54776
"E4607","E08000031","West Midlands",2012,2681,439,56018
"E4607","E08000031","West Midlands",2013,2981,367,57386
"E4701","E08000032","Yorkshire and The Humber",2008,27,137680,93661
"E4701","E08000032","Yorkshire and The Humber",2009,9,407,92042
"E4701","E08000032","Yorkshire and The Humber",2010,-522,392,97260
"E4701","E08000032","Yorkshire and The Humber",2011,11450,578,93163
"E4701","E08000032","Yorkshire and The Humber",2012,4589,292,82816
"E4701","E08000032","Yorkshire and The Humber",2013,375,397,84082
"E4702","E08000033","Yorkshire and The Humber",2008,46,54878,37348
"E4702","E08000033","Yorkshire and The Humber",2009,43,232,36539
"E4702","E08000033","Yorkshire and The Humber",2010,37,280,39650
"E4702","E08000033","Yorkshire and The Humber",2011,2613,252,37582
"E4702","E08000033","Yorkshire and The Humber",2012,3580,253,37199
"E4702","E08000033","Yorkshire and The Humber",2013,3400,260,35489
"E4703","E08000034","Yorkshire and The Humber",2008,127,111496,75627
"E4703","E08000034","Yorkshire and The Humber",2009,759,384,76194
"E4703","E08000034","Yorkshire and The Humber",2010,436,308,74860
"E4703","E08000034","Yorkshire and The Humber",2011,16310,294,75799
"E4703","E08000034","Yorkshire and The Humber",2012,1734,252,70795
"E4703","E08000034","Yorkshire and The Humber",2013,1261,272,75026
"E4704","E08000035","Yorkshire and The Humber",2008,2085,271767,139249
"E4704","E08000035","Yorkshire and The Humber",2009,180,622,134259
"E4704","E08000035","Yorkshire and The Humber",2010,317,482,144889
"E4704","E08000035","Yorkshire and The Humber",2011,15219,531,137791
"E4704","E08000035","Yorkshire and The Humber",2012,4393,556,126742
"E4704","E08000035","Yorkshire and The Humber",2013,5205,557,128541
"E4705","E08000036","Yorkshire and The Humber",2008,220,111473,60293
"E4705","E08000036","Yorkshire and The Humber",2009,419,908,59307
"E4705","E08000036","Yorkshire and The Humber",2010,683,1267,61261
"E4705","E08000036","Yorkshire and The Humber",2011,10741,1084,63347
"E4705","E08000036","Yorkshire and The Humber",2012,2068,1653,61180
"E4705","E08000036","Yorkshire and The Humber",2013,1999,2966,59168
"E5010","E09000001","London",2008,0,6788,2475
"E5010","E09000001","London",2009,0,195,2655
"E5010","E09000001","London",2010,0,219,2664
"E5010","E09000001","London",2011,0,155,2644
"E5010","E09000001","London",2012,405,424,1779
"E5010","E09000001","London",2013,488,306,1724
"E5011","E09000007","London",2008,145,95160,53002
"E5011","E09000007","London",2009,158,125,52989
"E5011","E09000007","London",2010,181,700,53550
"E5011","E09000007","London",2011,8578,579,58097
"E5011","E09000007","London",2012,8473,594,55816
"E5011","E09000007","London",2013,8787,17824,40132
"E5012","E09000011","London",2008,115,98985,46371
"E5012","E09000011","London",2009,47,603,50201
"E5012","E09000011","London",2010,50,618,49567
"E5012","E09000011","London",2011,15616,726,45840
"E5012","E09000011","London",2012,2260,870,43256
"E5012","E09000011","London",2013,2031,752,46342
"E5013","E09000012","London",2008,75,123375,45718
"E5013","E09000012","London",2009,212,210,46666
"E5013","E09000012","London",2010,145,0,45159
"E5013","E09000012","London",2011,5392,0,46036
"E5013","E09000012","London",2012,4425,0,46549
"E5013","E09000012","London",2013,1476,0,44584
"E5014","E09000013","London",2008,663,103553,34820
"E5014","E09000013","London",2009,732,1119,41195
"E5014","E09000013","London",2010,786,1106,41695
"E5014","E09000013","London",2011,198,2110,39284
"E5014","E09000013","London",2012,3591,5194,39201
"E5014","E09000013","London",2013,2022,524,44101
"E5015","E09000019","London",2008,175,97073,52855
"E5015","E09000019","London",2009,307,542,51091
"E5015","E09000019","London",2010,274,563,47059
"E5015","E09000019","London",2011,14794,424,40901
"E5015","E09000019","London",2012,2029,336,41364
"E5015","E09000019","London",2013,3172,299,43175
"E5016","E09000020","London",2008,0,61030,34340
"E5016","E09000020","London",2009,128,301,35051
"E5016","E09000020","London",2010,120,329,35633
"E5016","E09000020","London",2011,2666,281,33615
"E5016","E09000020","London",2012,2360,188,33280
"E5016","E09000020","London",2013,2085,232,34689
"E5017","E09000022","London",2008,156,133335,41935
"E5017","E09000022","London",2009,204,301,55355
"E5017","E09000022","London",2010,210,307,48077
"E5017","E09000022","London",2011,194,336,41419
"E5017","E09000022","London",2012,0,257,40784
"E5017","E09000022","London",2013,0,180,41968
"E5018","E09000023","London",2008,409,122080,48557
"E5018","E09000023","London",2009,330,1302,50661
"E5018","E09000023","London",2010,362,1000,51188
"E5018","E09000023","London",2011,12709,1106,53040
"E5018","E09000023","London",2012,15392,1107,47667
"E5018","E09000023","London",2013,15392,35,49925
"E5019","E09000028","London",2008,82,157026,49794
"E5019","E09000028","London",2009,44,947,46698
"E5019","E09000028","London",2010,44,942,46444
"E5019","E09000028","London",2011,6329,426,43508
"E5019","E09000028","London",2012,6486,368,44798
"E5019","E09000028","London",2013,2009,82,38903
"E5020","E09000030","London",2008,261,105935,42890
"E5020","E09000030","London",2009,23846,968,49291
"E5020","E09000030","London",2010,24652,690,40751
"E5020","E09000030","London",2011,14798,1298,45907
"E5020","E09000030","London",2012,4135,1581,45424
"E5020","E09000030","London",2013,8738,1461,45437
"E5021","E09000032","London",2008,2312,98347,47045
"E5021","E09000032","London",2009,2410,348,45316
"E5021","E09000032","London",2010,8393,93,44627
"E5021","E09000032","London",2011,9962,484,42954
"E5021","E09000032","London",2012,9335,1201,40918
"E5021","E09000032","London",2013,8243,1502,38128
"E5022","E09000033","London",2008,362,105127,54108
"E5022","E09000033","London",2009,225,460,58286
"E5022","E09000033","London",2010,273,340,57026
"E5022","E09000033","London",2011,8551,2310,54631
"E5022","E09000033","London",2012,627,5473,44014
"E5022","E09000033","London",2013,505,422,48624
"E5030","E09000002","London",2008,349,72829,38853
"E5030","E09000002","London",2009,192,449,38960
"E5030","E09000002","London",2010,151,0,36863
"E5030","E09000002","London",2011,249,499,31768
"E5030","E09000002","London",2012,8943,784,29412
"E5030","E09000002","London",2013,1476,506,30973
"E5031","E09000003","London",2008,437,95154,51175
"E5031","E09000003","London",2009,1304,467,56761
"E5031","E09000003","London",2010,936,760,54746
"E5031","E09000003","London",2011,5679,984,58843
"E5031","E09000003","London",2012,2671,1611,60716
"E5031","E09000003","London",2013,4233,820,56571
"E5032","E09000004","London",2008,0,47000,33407
"E5032","E09000004","London",2009,0,550,34256
"E5032","E09000004","London",2010,0,540,31453
"E5032","E09000004","London",2011,6740,38,33569
"E5032","E09000004","London",2012,6845,462,33648
"E5032","E09000004","London",2013,2397,620,35225
"E5033","E09000005","London",2008,3075,98250,41268
"E5033","E09000005","London",2009,1449,527,46946
"E5033","E09000005","London",2010,0,4191,47711
"E5033","E09000005","London",2011,8319,743,46992
"E5033","E09000005","London",2012,8368,591,40791
"E5033","E09000005","London",2013,1604,1134,46993
"E5034","E09000006","London",2008,103,67417,52289
"E5034","E09000006","London",2009,106,484,53677
"E5034","E09000006","London",2010,109,461,52799
"E5034","E09000006","London",2011,15115,497,53196
"E5034","E09000006","London",2012,164,260,51072
"E5034","E09000006","London",2013,91,212,49939
"E5035","E09000008","London",2008,0,135974,55110
"E5035","E09000008","London",2009,0,389,55484
"E5035","E09000008","London",2010,0,1244,45134
"E5035","E09000008","London",2011,28024,497,56678
"E5035","E09000008","London",2012,3530,236,54823
"E5035","E09000008","London",2013,3759,395,60003
"E5036","E09000009","London",2008,169,103180,52103
"E5036","E09000009","London",2009,185,631,58441
"E5036","E09000009","London",2010,258,435,48296
"E5036","E09000009","London",2011,17291,355,53017
"E5036","E09000009","London",2012,691,262,50084
"E5036","E09000009","London",2013,684,250,54533
"E5037","E09000010","London",2008,49,86208,53161
"E5037","E09000010","London",2009,1361,1994,56042
"E5037","E09000010","London",2010,206,5535,51728
"E5037","E09000010","London",2011,666,6960,52285
"E5037","E09000010","London",2012,719,2173,57293
"E5037","E09000010","London",2013,806,8077,56770
"E5038","E09000014","London",2008,193,121999,39723
"E5038","E09000014","London",2009,317,453,41576
"E5038","E09000014","London",2010,285,429,42732
"E5038","E09000014","London",2011,18520,366,41210
"E5038","E09000014","London",2012,3394,348,41217
"E5038","E09000014","London",2013,3468,255,43066
"E5039","E09000015","London",2008,393,75767,35524
"E5039","E09000015","London",2009,1085,334,36811
"E5039","E09000015","London",2010,1286,324,38815
"E5039","E09000015","London",2011,2246,340,40485
"E5039","E09000015","London",2012,2483,435,38594
"E5039","E09000015","London",2013,219,341,36137
"E5040","E09000016","London",2008,481,56670,40011
"E5040","E09000016","London",2009,928,710,42149
"E5040","E09000016","London",2010,685,538,41172
"E5040","E09000016","London",2011,574,836,42029
"E5040","E09000016","London",2012,665,902,40836
"E5040","E09000016","London",2013,1714,918,41678
"E5041","E09000017","London",2008,197,92464,41461
"E5041","E09000017","London",2009,269,737,43985
"E5041","E09000017","London",2010,152,481,47326
"E5041","E09000017","London",2011,936,432,42484
"E5041","E09000017","London",2012,305,431,42447
"E5041","E09000017","London",2013,450,933,43023
"E5042","E09000018","London",2008,219,77713,32301
"E5042","E09000018","London",2009,61,99,38632
"E5042","E09000018","London",2010,59,104,36241
"E5042","E09000018","London",2011,11077,174,28951
"E5042","E09000018","London",2012,12,48,29497
"E5042","E09000018","London",2013,0,982,28321
"E5043","E09000021","London",2008,-21,47946,29176
"E5043","E09000021","London",2009,-15,231,31875
"E5043","E09000021","London",2010,198,149,31054
"E5043","E09000021","London",2011,1019,252,29905
"E5043","E09000021","London",2012,485,1113,27902
"E5043","E09000021","London",2013,654,1121,26152
"E5044","E09000024","London",2008,327,48339,35728
"E5044","E09000024","London",2009,315,0,30626
"E5044","E09000024","London",2010,321,0,29717
"E5044","E09000024","London",2011,567,0,32401
"E5044","E09000024","London",2012,464,0,31739
"E5044","E09000024","London",2013,565,0,32247
"E5045","E09000025","London",2008,198,114056,40631
"E5045","E09000025","London",2009,5417,506,45305
"E5045","E09000025","London",2010,2879,551,44524
"E5045","E09000025","London",2011,21771,637,44089
"E5045","E09000025","London",2012,3447,635,35342
"E5045","E09000025","London",2013,4303,656,38738
"E5046","E09000026","London",2008,36,61018,42119
"E5046","E09000026","London",2009,62,613,44164
"E5046","E09000026","London",2010,81,388,42449
"E5046","E09000026","London",2011,5942,933,40808
"E5046","E09000026","London",2012,2945,743,41166
"E5046","E09000026","London",2013,2855,586,42781
"E5047","E09000027","London",2008,273,55332,36550
"E5047","E09000027","London",2009,300,683,41030
"E5047","E09000027","London",2010,111,696,37929
"E5047","E09000027","London",2011,2384,712,35640
"E5047","E09000027","London",2012,662,823,34422
"E5047","E09000027","London",2013,837,1068,35495
"E5048","E09000029","London",2008,33,54690,31936
"E5048","E09000029","London",2009,36,189,34551
"E5048","E09000029","London",2010,24,190,34770
"E5048","E09000029","London",2011,6177,189,31140
"E5048","E09000029","London",2012,4663,390,27551
"E5048","E09000029","London",2013,6662,255,23844
"E5049","E09000031","London",2008,1663,79287,39193
"E5049","E09000031","London",2009,1715,399,39774
"E5049","E09000031","London",2010,1210,453,38569
"E5049","E09000031","London",2011,1497,524,37007
"E5049","E09000031","London",2012,2600,329,35932
"E5049","E09000031","London",2013,4249,223,35992
