"la","year","sex","s_35","s_50","s_65","s_80","s_85"
"E09000002",2006,"female",0.00458797,0.00441497,0.00581745,0.0134182,0.0312771
"E09000002",2006,"male",0.00325177,0.00399912,0.00724971,0.0274189,0.0693357
"E09000002",2007,"female",0.00430775,0.00576856,0.00548688,0.0159096,0.0399919
"E09000002",2007,"male",0.00329682,0.00410367,0.00552696,0.0233015,0.0508151
"E09000002",2008,"female",0.00391324,0.00410605,0.00525833,0.0195057,0.0304112
"E09000002",2008,"male",0.00433356,0.00547778,0.00668835,0.0287236,0.0727928
"E09000002",2009,"female",0.00478535,0.00472591,0.00518455,0.016219,0.0362919
"E09000002",2009,"male",0.00329314,0.00415739,0.00732955,0.0241804,0.0266938
"E09000002",2010,"female",0.00411222,0.00406916,0.00727172,0.0174084,0.0400954
"E09000002",2010,"male",0.00372171,0.00458046,0.00977881,0.0203616,0.0396435
"E09000002",2011,"female",0.00392924,0.00500728,0.00979365,0.0221394,0.0348544
"E09000002",2011,"male",0.00299676,0.00392611,0.00799424,0.0230143,0.065984
"E09000002",2012,"female",0.00447915,0.004678,0.00632303,0.0184863,0.0278041
"E09000002",2012,"male",0.00391545,0.00569734,0.00944742,0.0239772,0.0702253
"E09000002",2013,"female",0.00489197,0.00666032,0.00710475,0.0238552,0.067649
"E09000002",2013,"male",0.00389285,0.00437735,0.00722052,0.0172944,0.0309303
"E09000003",2002,"female",0.00420605,0.00574475,0.00564002,0.0139317,0.0392935
"E09000003",2002,"male",0.00342633,0.00325713,0.00572878,0.0271643,0.0605642
"E09000003",2003,"female",0.00406113,0.00332572,0.00558912,0.0192477,0.0385559
"E09000003",2003,"male",0.00326264,0.00281354,0.00529243,0.014802,0.034641
"E09000003",2004,"female",0.00478207,0.0057061,0.0062743,0.0158887,0.0292933
"E09000003",2004,"male",0.0029157,0.00374211,0.00379915,0.0105375,0.0303667
"E09000003",2005,"female",0.00385415,0.00426697,0.00604659,0.0176781,0.0328465
"E09000003",2005,"male",0.0035126,0.003853,0.00679234,0.0220232,0.0584813
"E09000003",2006,"female",0.00391109,0.00457329,0.00559819,0.0223768,0.0670389
"E09000003",2006,"male",0.00320661,0.00364025,0.00587956,0.0182231,0.0286314
"E09000003",2007,"female",0.0033743,0.00439648,0.00572605,0.0189241,0.0299333
"E09000003",2007,"male",0.00321041,0.00356363,0.00590432,0.0216822,0.0684613
"E09000003",2008,"female",0.00370624,0.0051101,0.00721818,0.0206804,0.0531797
"E09000003",2008,"male",0.00328826,0.00358807,0.00638889,0.0270915,0.086681
"E09000003",2009,"female",0.00318216,0.00413715,0.00523134,0.0204733,0.0593709
"E09000003",2009,"male",0.004444,0.00409575,0.00519835,0.0119583,0.0279716
"E09000003",2010,"female",0.00372435,0.00448504,0.00729799,0.0245503,0.0445588
"E09000003",2010,"male",0.00397793,0.00354358,0.00585281,0.0149771,0.0424466
"E09000003",2011,"female",0.00396538,0.00423708,0.00675727,0.0138777,0.0428382
"E09000003",2011,"male",0.00362307,0.00359981,0.00579944,0.0200758,0.0638187
"E09000003",2012,"female",0.00393339,0.00594517,0.00588473,0.0121306,0.0297022
"E09000003",2012,"male",0.00357685,0.00379299,0.00524364,0.0235472,0.0614748
"E09000003",2013,"female",0.00458598,0.00613358,0.00827544,0.0154338,0.0330385
"E09000003",2013,"male",0.00332859,0.00406901,0.00718398,0.0144064,0.0240578
"E09000004",2002,"female",0.00376194,0.00361951,0.00368208,0.0127062,0.0198707
"E09000004",2002,"male",0.00358988,0.00371999,0.005597,0.0248457,0.0761774
"E09000004",2003,"female",0.00438998,0.00559038,0.00597525,0.0147117,0.0420404
"E09000004",2003,"male",0.00356625,0.00381861,0.00506237,0.0140287,0.0281646
"E09000004",2004,"female",0.00375073,0.00349443,0.00627813,0.0191891,0.0489162
"E09000004",2004,"male",0.00403879,0.0050118,0.00412852,0.0133627,0.0272079
"E09000004",2005,"female",0.00429943,0.00481542,0.0058528,0.0145595,0.0438145
"E09000004",2005,"male",0.0041943,0.00384513,0.00475155,0.0163618,0.0401719
"E09000004",2006,"female",0.00368098,0.00464165,0.0063729,0.0238443,0.0717074
"E09000004",2006,"male",0.00406246,0.00423161,0.00607785,0.023001,0.0804093
"E09000004",2007,"female",0.00435861,0.00543453,0.00630261,0.0166953,0.0418208
"E09000004",2007,"male",0.00297936,0.00374182,0.00510504,0.0166843,0.0487208
"E09000004",2008,"female",0.00400857,0.00469996,0.00753736,0.0233427,0.050226
"E09000004",2008,"male",0.00312258,0.00363876,0.00662678,0.0160915,0.0317872
"E09000004",2009,"female",0.00444598,0.00553124,0.00679454,0.0194171,0.0573707
"E09000004",2009,"male",0.00348394,0.00472923,0.00670081,0.0181863,0.055086
"E09000004",2010,"female",0.00476851,0.00523755,0.00656963,0.0185077,0.0660998
"E09000004",2010,"male",0.00375577,0.00377661,0.00678354,0.0156694,0.0561705
"E09000004",2011,"female",0.00313097,0.00386656,0.00552058,0.0160404,0.0383151
"E09000004",2011,"male",0.00363058,0.00382124,0.00628737,0.0211523,0.0300655
"E09000004",2012,"female",0.00460065,0.00528279,0.00747388,0.0187763,0.0358336
"E09000004",2012,"male",0.00344118,0.00440767,0.00721343,0.0153846,0.0525143
"E09000004",2013,"female",0.00419454,0.00681111,0.00608649,0.0179189,0.0573857
"E09000004",2013,"male",0.00341564,0.00311093,0.00478818,0.00810355,0.0085656
"E09000005",2002,"female",0.00368762,0.00410036,0.00583448,0.0216078,0.0572651
"E09000005",2002,"male",0.00324729,0.0045606,0.00466153,0.015483,0.0215788
"E09000005",2003,"female",0.00428707,0.00471757,0.00607951,0.0183619,0.0531711
"E09000005",2003,"male",0.00347856,0.00514821,0.0039548,0.0163548,0.0404863
"E09000005",2004,"female",0.00430903,0.00480693,0.00514521,0.0207831,0.0311918
"E09000005",2004,"male",0.00339152,0.0047344,0.00815962,0.0244007,0.069255
"E09000005",2005,"female",0.00388521,0.00468644,0.00815637,0.0253851,0.0401037
"E09000005",2005,"male",0.00316671,0.00381548,0.0068218,0.0263551,0.0623721
"E09000005",2006,"female",0.00395001,0.00485711,0.00737775,0.0267377,0.0506088
"E09000005",2006,"male",0.00323279,0.00440643,0.00650981,0.022187,0.0589731
"E09000005",2007,"female",0.00398422,0.00497273,0.00790941,0.0198805,0.054051
"E09000005",2007,"male",0.00303119,0.00448721,0.00859622,0.0421064,0.134545
"E09000005",2008,"female",0.00375341,0.00500677,0.00770443,0.026221,0.0637495
"E09000005",2008,"male",0.00346986,0.00354618,0.00700802,0.0347866,0.122938
"E09000005",2009,"female",0.00325474,0.00438084,0.00718872,0.0220087,0.0646358
"E09000005",2009,"male",0.00307776,0.00355632,0.00531039,0.0197107,0.0436424
"E09000005",2010,"female",0.00365289,0.0046598,0.00527381,0.0156687,0.0245068
"E09000005",2010,"male",0.00379133,0.0037086,0.00554379,0.0148658,0.0343651
"E09000005",2011,"female",0.00365902,0.00403273,0.00485005,0.0212464,0.0500828
"E09000005",2011,"male",0.00291284,0.00389583,0.0072481,0.0311499,0.0875695
"E09000005",2012,"female",0.00439252,0.00468499,0.00855786,0.0219673,0.0626387
"E09000005",2012,"male",0.002664,0.00347563,0.00629394,0.023024,0.0490409
"E09000005",2013,"female",0.00336411,0.00437083,0.00787324,0.0338181,0.069629
"E09000005",2013,"male",0.0024825,0.00348731,0.00684744,0.0153987,0.035044
"E09000006",2002,"female",0.00425499,0.00383082,0.00490476,0.0192929,0.050204
"E09000006",2002,"male",0.00361152,0.00331628,0.00508799,0.0151707,0.0517628
"E09000006",2003,"female",0.00338007,0.00285172,0.00436313,0.0170299,0.0508922
"E09000006",2003,"male",0.00440708,0.00365754,0.00550962,0.0155757,0.0370884
"E09000006",2004,"female",0.00402242,0.00543148,0.00610545,0.0223227,0.0619126
"E09000006",2004,"male",0.00299453,0.0037742,0.00567465,0.015085,0.0490013
"E09000006",2005,"female",0.00454203,0.00475606,0.00441849,0.0145503,0.0333901
"E09000006",2005,"male",0.0038116,0.00395977,0.00570937,0.0228983,0.0645695
"E09000006",2006,"female",0.00367885,0.00457701,0.00618756,0.0120509,0.0333558
"E09000006",2006,"male",0.00375279,0.00408049,0.0059922,0.0217656,0.0683353
"E09000006",2007,"female",0.00354079,0.00386332,0.00623908,0.0133952,0.0381384
"E09000006",2007,"male",0.00345297,0.00300469,0.00596375,0.015508,0.0504226
"E09000006",2008,"female",0.00374716,0.00505563,0.00711806,0.0219083,0.0637994
"E09000006",2008,"male",0.0038603,0.0041525,0.00568607,0.0142119,0.0246954
"E09000006",2009,"female",0.00451494,0.00459792,0.00595377,0.0209619,0.0579134
"E09000006",2009,"male",0.00384326,0.00404901,0.00508202,0.0143827,0.0483595
"E09000006",2010,"female",0.00381623,0.00404577,0.00643824,0.0154986,0.0337623
"E09000006",2010,"male",0.00367734,0.00319161,0.00486815,0.0139693,0.0349146
"E09000006",2011,"female",0.00462351,0.00525555,0.00559817,0.016175,0.0384383
"E09000006",2011,"male",0.00322653,0.00339837,0.00491872,0.0152145,0.0548775
"E09000006",2012,"female",0.00425071,0.00505813,0.00561064,0.016676,0.0379257
"E09000006",2012,"male",0.00343808,0.00457097,0.00451962,0.0127751,0.0422049
"E09000006",2013,"female",0.00402005,0.00522666,0.00784669,0.0152523,0.0516136
"E09000006",2013,"male",0.00343457,0.00343559,0.00457453,0.0138131,0.0432726
"E09000007",2002,"female",0.00528986,0.00647277,0.00790662,0.0286712,0.0627252
"E09000007",2002,"male",0.00344243,0.00387202,0.00636992,0.0256874,0.0785975
"E09000007",2003,"female",0.00437194,0.00478919,0.00704208,0.0150632,0.0443287
"E09000007",2003,"male",0.00230962,0.00310449,0.00494972,0.0185721,0.017461
"E09000007",2004,"female",0.00505938,0.0057572,0.00861169,0.0250071,0.0480365
"E09000007",2004,"male",0.00271422,0.0036924,0.00633885,0.0279604,0.0648345
"E09000007",2005,"female",0.0035977,0.00525681,0.00909679,0.0372464,0.115274
"E09000007",2005,"male",0.0037871,0.00516096,0.00734577,0.0238064,0.0753362
"E09000007",2006,"female",0.00420119,0.00527216,0.00927436,0.0208943,0.0474214
"E09000007",2006,"male",0.00444981,0.00474622,0.00891716,0.029839,0.101992
"E09000007",2007,"female",0.00525237,0.00772504,0.00762236,0.0278982,0.087174
"E09000007",2007,"male",0.00310115,0.00447821,0.00900286,0.026087,0.0859292
"E09000007",2008,"female",0.0033176,0.00439928,0.00807502,0.0383795,0.112894
"E09000007",2008,"male",0.00358917,0.00478625,0.0089575,0.0352804,0.108977
"E09000007",2009,"female",0.00459713,0.0061186,0.00947711,0.0224715,0.0401678
"E09000007",2009,"male",0.00385182,0.00568302,0.00866278,0.0311567,0.0585634
"E09000007",2010,"female",0.00359951,0.00483717,0.00810131,0.0185608,0.0481821
"E09000007",2010,"male",0.00344784,0.00402016,0.00740507,0.0271666,0.0702227
"E09000007",2011,"female",0.00423671,0.00516789,0.00777115,0.0249921,0.0581729
"E09000007",2011,"male",0.00432091,0.00515081,0.0105061,0.0276944,0.0850423
"E09000007",2012,"female",0.0041907,0.00623122,0.00810088,0.0342311,0.10556
"E09000007",2012,"male",0.003527,0.00427766,0.00760186,0.0234934,0.0611809
"E09000007",2013,"female",0.00528575,0.0067004,0.00595459,0.0227414,0.0389853
"E09000007",2013,"male",0.00394227,0.00404974,0.00858696,0.0395903,0.118477
"E09000008",2002,"female",0.00283501,0.00377793,0.00491832,0.0144831,0.0417572
"E09000008",2002,"male",0.00273469,0.00321757,0.00450279,0.0140822,0.0324401
"E09000008",2003,"female",0.00350108,0.0032357,0.005382,0.016222,0.0482244
"E09000008",2003,"male",0.00281709,0.00397364,0.00697615,0.0279128,0.0585173
"E09000008",2004,"female",0.00291042,0.00476496,0.00465243,0.0215092,0.0245592
"E09000008",2004,"male",0.00295051,0.00420489,0.0077803,0.0234199,0.0799955
"E09000008",2005,"female",0.00361584,0.00401837,0.00546404,0.0207125,0.0619826
"E09000008",2005,"male",0.00336558,0.00357417,0.00664231,0.0250802,0.0785474
"E09000008",2006,"female",0.00344562,0.00442093,0.00607229,0.0200107,0.0591496
"E09000008",2006,"male",0.00278431,0.00352414,0.00563502,0.0263831,0.0825075
"E09000008",2007,"female",0.00323982,0.00312377,0.00596597,0.0210593,0.0575629
"E09000008",2007,"male",0.00279155,0.00387071,0.00803153,0.0318915,0.100944
"E09000008",2008,"female",0.00432782,0.00441245,0.00580289,0.0139493,0.0334022
"E09000008",2008,"male",0.00228249,0.00309669,0.00631428,0.0253273,0.0882082
"E09000008",2009,"female",0.00332929,0.00433786,0.00630717,0.023814,0.0660098
"E09000008",2009,"male",0.00292755,0.00348498,0.00566321,0.02077,0.0584913
"E09000008",2010,"female",0.00426272,0.00501428,0.0064379,0.0150137,0.0373855
"E09000008",2010,"male",0.00363823,0.0036636,0.00607805,0.0227527,0.0704258
"E09000008",2011,"female",0.00388026,0.00484732,0.00562914,0.0219566,0.0684263
"E09000008",2011,"male",0.00273945,0.00383679,0.00507857,0.0164201,0.0495661
"E09000008",2012,"female",0.00341206,0.0042204,0.00720355,0.017445,0.0479771
"E09000008",2012,"male",0.00297296,0.00286324,0.00454647,0.013867,0.047234
"E09000008",2013,"female",0.0032869,0.00343231,0.00642017,0.0183461,0.0553086
"E09000008",2013,"male",0.0030946,0.004092,0.006104,0.017919,0.0356209
"E09000009",2002,"female",0.003096,0.00335395,0.0059004,0.0246011,0.0741406
"E09000009",2002,"male",0.00350082,0.00265052,0.0056455,0.0210637,0.0722529
"E09000009",2003,"female",0.00275768,0.00396066,0.00592094,0.0137876,0.0495031
"E09000009",2003,"male",0.00257448,0.00338169,0.00468117,0.0137805,0.0401395
"E09000009",2004,"female",0.00335509,0.0034135,0.00619318,0.023549,0.0456789
"E09000009",2004,"male",0.00249732,0.00272094,0.00464847,0.00961175,0.0329869
"E09000009",2005,"female",0.00444971,0.00500317,0.00774765,0.0147228,0.0399712
"E09000009",2005,"male",0.00189702,0.00276094,0.00556518,0.0228155,0.0682178
"E09000009",2006,"female",0.00320761,0.00404599,0.00755161,0.0326377,0.0984909
"E09000009",2006,"male",0.00270656,0.00383104,0.00521132,0.0146247,0.0240036
"E09000009",2007,"female",0.00358801,0.00398364,0.00748163,0.030278,0.071654
"E09000009",2007,"male",0.0025403,0.00336991,0.0055579,0.0266985,0.0913694
"E09000009",2008,"female",0.00347412,0.00390067,0.0058602,0.0216586,0.0378595
"E09000009",2008,"male",0.00377194,0.00399172,0.00580104,0.0147662,0.0409887
"E09000009",2009,"female",0.00402384,0.00523965,0.00570698,0.0171444,0.0368347
"E09000009",2009,"male",0.00267022,0.0034139,0.00650197,0.0218829,0.0316183
"E09000009",2010,"female",0.00449627,0.00513172,0.00551702,0.0149868,0.0436564
"E09000009",2010,"male",0.00327181,0.00432929,0.00598424,0.0178158,0.0535444
"E09000009",2011,"female",0.00390153,0.00423667,0.00483045,0.0167283,0.0583459
"E09000009",2011,"male",0.0025878,0.00385752,0.00526116,0.023675,0.0485214
"E09000009",2012,"female",0.00345875,0.00328704,0.00545672,0.0185819,0.0621493
"E09000009",2012,"male",0.00342779,0.00392481,0.0054403,0.0201301,0.0556215
"E09000009",2013,"female",0.00300648,0.00442977,0.00756021,0.0253736,0.0610213
"E09000009",2013,"male",0.00317692,0.00360126,0.00514871,0.0169111,0.0266474
"E09000010",2002,"female",0.00377126,0.00415987,0.00556428,0.0124598,0.0277871
"E09000010",2002,"male",0.00368506,0.00397811,0.00456713,0.0158941,0.0372132
"E09000010",2003,"female",0.0038291,0.00482992,0.00474486,0.0124441,0.0391953
"E09000010",2003,"male",0.00243049,0.00281785,0.00430027,0.00768247,0.00566636
"E09000010",2004,"female",0.0035654,0.0037563,0.00603245,0.0183997,0.06119
"E09000010",2004,"male",0.00230146,0.00310546,0.00465452,0.0244472,0.0693591
"E09000010",2005,"female",0.00377618,0.00422097,0.00581378,0.0130492,0.026629
"E09000010",2005,"male",0.00293323,0.00426615,0.00633137,0.0111661,0.0134526
"E09000010",2006,"female",0.00417778,0.00569685,0.00705181,0.0199517,0.0535606
"E09000010",2006,"male",0.00369173,0.00480973,0.00578805,0.019428,0.0605796
"E09000010",2007,"female",0.00369266,0.00429854,0.00520913,0.0165668,0.0457114
"E09000010",2007,"male",0.00317034,0.00343139,0.00728354,0.0250128,0.0803339
"E09000010",2008,"female",0.00331135,0.00420889,0.00577683,0.0227663,0.0776842
"E09000010",2008,"male",0.0025152,0.00302765,0.00509948,0.0149237,0.0149582
"E09000010",2009,"female",0.00408151,0.00432539,0.00726079,0.0217912,0.028885
"E09000010",2009,"male",0.00317059,0.0039388,0.00655308,0.0250397,0.0431042
"E09000010",2010,"female",0.00440835,0.00431467,0.00635374,0.020836,0.0476309
"E09000010",2010,"male",0.00296127,0.00412178,0.00737372,0.0255639,0.0733251
"E09000010",2011,"female",0.00475294,0.00574,0.00656245,0.016363,0.0449768
"E09000010",2011,"male",0.00386398,0.00432617,0.00668045,0.0208625,0.0671788
"E09000010",2012,"female",0.00326588,0.00482163,0.00789114,0.0140779,0.038431
"E09000010",2012,"male",0.00328883,0.00488909,0.00832438,0.0209625,0.0423376
"E09000010",2013,"female",0.00355732,0.00496953,0.00695555,0.0195699,0.0455464
"E09000010",2013,"male",0.0034746,0.00412845,0.00577488,0.0202849,0.0414496
"E09000011",2002,"female",0.00389546,0.00444834,0.00714379,0.0169031,0.0321439
"E09000011",2002,"male",0.00271217,0.00365479,0.00600711,0.0222211,0.0300342
"E09000011",2003,"female",0.00427206,0.00525287,0.00648061,0.0137992,0.0372507
"E09000011",2003,"male",0.00232021,0.00329405,0.00616406,0.016002,0.0331109
"E09000011",2004,"female",0.00313186,0.0040981,0.00566374,0.0203913,0.0654122
"E09000011",2004,"male",0.00346816,0.00277694,0.00497565,0.01318,0.0279627
"E09000011",2005,"female",0.00442462,0.00541323,0.00662928,0.0176174,0.0505502
"E09000011",2005,"male",0.00274424,0.00345308,0.00635909,0.0276705,0.071435
"E09000011",2006,"female",0.00440635,0.00499888,0.00694473,0.0181152,0.0565399
"E09000011",2006,"male",0.00378184,0.00452734,0.00709406,0.0214505,0.0700199
"E09000011",2007,"female",0.00504515,0.00688468,0.00557518,0.0230582,0.0615787
"E09000011",2007,"male",0.00313712,0.0038679,0.00714765,0.0271436,0.0658335
"E09000011",2008,"female",0.00325246,0.0032453,0.00436646,0.0131239,0.0333142
"E09000011",2008,"male",0.0032209,0.00353352,0.0056406,0.0228625,0.0594435
"E09000011",2009,"female",0.00457796,0.00661564,0.00891911,0.0155407,0.0513932
"E09000011",2009,"male",0.00277075,0.00294574,0.00543029,0.0163063,0.0237259
"E09000011",2010,"female",0.00368472,0.00448017,0.00762606,0.0158848,0.0406135
"E09000011",2010,"male",0.00323803,0.00389239,0.00618333,0.0231387,0.0596651
"E09000011",2011,"female",0.00433903,0.00485441,0.00781585,0.0146102,0.044738
"E09000011",2011,"male",0.00379469,0.00389374,0.00654573,0.0250133,0.0677213
"E09000011",2012,"female",0.00367517,0.00520285,0.00968204,0.0114931,0.0141861
"E09000011",2012,"male",0.00299869,0.00319798,0.00595691,0.0159234,0.0398612
"E09000011",2013,"female",0.00492922,0.00482075,0.00689628,0.0197472,0.0516521
"E09000011",2013,"male",0.0037956,0.00428808,0.00838414,0.0315796,0.106387
"E09000012",2002,"female",0.00406018,0.00558782,0.00852754,0.0115815,0.0385985
"E09000012",2002,"male",0.00311276,0.00325428,0.00583713,0.0195882,0.0287411
"E09000012",2003,"female",0.00406997,0.00629982,0.00751561,0.0266071,0.0973229
"E09000012",2003,"male",0.00253972,0.00392158,0.00639165,0.0266432,0.085033
"E09000012",2004,"female",0.00373696,0.00286657,0.00562218,0.0195511,0.0532555
"E09000012",2004,"male",0.00257078,0.00306828,0.00568046,0.0202617,0.0625816
"E09000012",2005,"female",0.00410163,0.00510674,0.00847052,0.0197159,0.0224245
"E09000012",2005,"male",0.00330355,0.00476435,0.00974516,0.0439588,0.128144
"E09000012",2006,"female",0.00452706,0.00581346,0.00769344,0.0247343,0.0422827
"E09000012",2006,"male",0.00309482,0.0043954,0.00885248,0.0366642,0.0907041
"E09000012",2007,"female",0.0030741,0.00393695,0.00685561,0.0261205,0.0330899
"E09000012",2007,"male",0.00369901,0.00439715,0.0099983,0.0358084,0.128603
"E09000012",2008,"female",0.00406347,0.00457502,0.0072349,0.03006,0.0887785
"E09000012",2008,"male",0.00322693,0.00502952,0.00844738,0.0370506,0.0680011
"E09000012",2009,"female",0.00392754,0.00507657,0.00860898,0.022966,0.041153
