"la","year","sex","c_35","c_50","c_65","c_80","c_85"
"E07000169",2011,"male",0.094967,0.118176,0.133282,0.134233,0.128148
"E07000169",2012,"female",0.0941985,0.113091,0.149189,0.140724,0.141225
"E07000169",2012,"male",0.0924358,0.101539,0.118493,0.155044,0.15137
"E07000169",2013,"female",0.0894817,0.109999,0.129069,0.206813,0.247492
"E07000169",2013,"male",0.0937351,0.11185,0.122228,0.155362,0.163695
"E07000170",2002,"female",0.0998124,0.105367,0.112388,0.147937,0.19747
"E07000170",2002,"male",0.107773,0.110739,0.115035,0.12367,0.144829
"E07000170",2003,"female",0.0997666,0.107333,0.128293,0.144463,0.149798
"E07000170",2003,"male",0.101725,0.120972,0.127138,0.112842,0.108007
"E07000170",2004,"female",0.106154,0.112032,0.133962,0.125258,0.135677
"E07000170",2004,"male",0.102516,0.107397,0.113737,0.105633,0.219599
"E07000170",2005,"female",0.107832,0.0997503,0.130764,0.138165,0.191658
"E07000170",2005,"male",0.103939,0.118896,0.121555,0.160665,0.242323
"E07000170",2006,"female",0.0975257,0.109773,0.12068,0.125406,0.202152
"E07000170",2006,"male",0.0980302,0.10794,0.122909,0.149821,0.267036
"E07000170",2007,"female",0.101728,0.104683,0.136915,0.13535,0.195767
"E07000170",2007,"male",0.100576,0.113419,0.121912,0.105571,0.19164
"E07000170",2008,"female",0.094481,0.112084,0.114446,0.122006,0.107499
"E07000170",2008,"male",0.106123,0.106055,0.11731,0.145711,0.204002
"E07000170",2009,"female",0.102876,0.109592,0.135462,0.142985,0.218855
"E07000170",2009,"male",0.0977959,0.115295,0.115602,0.121062,0.148154
"E07000170",2010,"female",0.101572,0.113248,0.124983,0.114089,0.210509
"E07000170",2010,"male",0.0899485,0.103312,0.114255,0.10872,0.21885
"E07000170",2011,"female",0.0937261,0.0937453,0.125751,0.163489,0.245743
"E07000170",2011,"male",0.0997484,0.10655,0.105566,0.115298,0.0984404
"E07000170",2012,"female",0.0971663,0.11762,0.136805,0.127039,0.146447
"E07000170",2012,"male",0.0992823,0.106265,0.125517,0.169736,0.280797
"E07000170",2013,"female",0.0961838,0.110968,0.113676,0.141557,0.153408
"E07000170",2013,"male",0.0853642,0.103051,0.115478,0.161187,0.167274
"E07000171",2002,"female",0.101476,0.118006,0.131367,0.154707,0.139686
"E07000171",2002,"male",0.0966029,0.110587,0.117588,0.124361,0.219705
"E07000171",2003,"female",0.107041,0.106244,0.123244,0.145063,0.125961
"E07000171",2003,"male",0.107348,0.118601,0.111244,0.0740092,0.103644
"E07000171",2004,"female",0.107374,0.113078,0.0992295,0.105465,0.251855
"E07000171",2004,"male",0.0948155,0.101024,0.096372,0.103296,0.184758
"E07000171",2005,"female",0.0966094,0.10837,0.105144,0.135972,0.166192
"E07000171",2005,"male",0.0987697,0.112783,0.122181,0.099153,0.0638536
"E07000171",2006,"female",0.10012,0.112887,0.112752,0.113103,0.121701
"E07000171",2006,"male",0.0967056,0.113777,0.120009,0.115412,0.0914681
"E07000171",2007,"female",0.101834,0.116275,0.128589,0.127899,0.172323
"E07000171",2007,"male",0.096176,0.103356,0.111249,0.159781,0.0908323
"E07000171",2008,"female",0.0954926,0.11936,0.119129,0.107729,0.111305
"E07000171",2008,"male",0.099897,0.108616,0.132238,0.110613,0.207312
"E07000171",2009,"female",0.104025,0.115322,0.124545,0.131671,0.198003
"E07000171",2009,"male",0.0997012,0.111301,0.109404,0.128997,0.153061
"E07000171",2010,"female",0.0871734,0.10324,0.132523,0.122994,0.175632
"E07000171",2010,"male",0.0942827,0.109814,0.110822,0.140175,0.200403
"E07000171",2011,"female",0.0923766,0.101367,0.131913,0.102368,0.163942
"E07000171",2011,"male",0.0941846,0.107455,0.104008,0.149675,0.185272
"E07000171",2012,"female",0.0906974,0.103276,0.142945,0.147772,0.216175
"E07000171",2012,"male",0.0975941,0.113528,0.128842,0.154331,0.192741
"E07000171",2013,"female",0.0877543,0.118992,0.129018,0.159299,0.216839
"E07000171",2013,"male",0.0966471,0.119766,0.136279,0.129137,0.145947
"E07000172",2002,"female",0.104337,0.113747,0.128488,0.164695,0.200883
"E07000172",2002,"male",0.0988958,0.105626,0.105099,0.120553,0.160133
"E07000172",2003,"female",0.099389,0.111778,0.137721,0.11072,0.109157
"E07000172",2003,"male",0.104696,0.118339,0.123233,0.143255,0.266034
"E07000172",2004,"female",0.0959087,0.10945,0.124438,0.173646,0.223373
"E07000172",2004,"male",0.0998919,0.113134,0.11137,0.128013,0.160706
"E07000172",2005,"female",0.10482,0.114501,0.121509,0.151803,0.163793
"E07000172",2005,"male",0.10335,0.110968,0.120716,0.175883,0.163291
"E07000172",2006,"female",0.096243,0.108937,0.112916,0.153993,0.142616
"E07000172",2006,"male",0.101577,0.0990513,0.105551,0.0878352,0.0828951
"E07000172",2007,"female",0.0976115,0.112058,0.115867,0.123568,0.200653
"E07000172",2007,"male",0.0990022,0.102942,0.117815,0.116072,0.153185
"E07000172",2008,"female",0.0981109,0.104206,0.117092,0.177802,0.196672
"E07000172",2008,"male",0.0957851,0.101666,0.107282,0.136006,0.167389
"E07000172",2009,"female",0.105704,0.123232,0.112397,0.149037,0.172281
"E07000172",2009,"male",0.102419,0.122291,0.121598,0.115131,0.164537
"E07000172",2010,"female",0.10175,0.119661,0.12505,0.134891,0.139348
"E07000172",2010,"male",0.0988725,0.105198,0.110444,0.129382,0.217424
"E07000172",2011,"female",0.0992895,0.109462,0.135974,0.119283,0.130741
"E07000172",2011,"male",0.10528,0.101976,0.104351,0.0981756,0.0652154
"E07000172",2012,"female",0.0970584,0.110823,0.110942,0.14996,0.167837
"E07000172",2012,"male",0.0999747,0.111998,0.116444,0.137955,0.129969
"E07000172",2013,"female",0.0980127,0.110248,0.131411,0.147887,0.14233
"E07000172",2013,"male",0.0977726,0.112042,0.118629,0.157836,0.0965327
"E07000173",2002,"female",0.102617,0.112989,0.125188,0.150056,0.150811
"E07000173",2002,"male",0.100268,0.107657,0.10855,0.100617,0.10091
"E07000173",2003,"female",0.0943773,0.110153,0.122387,0.142514,0.232277
"E07000173",2003,"male",0.102014,0.0990099,0.117586,0.135235,0.148527
"E07000173",2004,"female",0.101421,0.118371,0.140598,0.167169,0.109405
"E07000173",2004,"male",0.108469,0.11915,0.120027,0.140688,0.127013
"E07000173",2005,"female",0.0961588,0.114389,0.121555,0.201637,0.21519
"E07000173",2005,"male",0.103312,0.115417,0.121916,0.117626,0.0786786
"E07000173",2006,"female",0.102219,0.113092,0.133513,0.159016,0.136758
"E07000173",2006,"male",0.10066,0.10855,0.133226,0.190172,0.140806
"E07000173",2007,"female",0.0932118,0.105954,0.128953,0.145829,0.10638
"E07000173",2007,"male",0.0993529,0.112866,0.12693,0.129218,0.0969676
"E07000173",2008,"female",0.0983505,0.100789,0.142451,0.145802,0.224855
"E07000173",2008,"male",0.0887518,0.106052,0.111653,0.138114,0.15933
"E07000173",2009,"female",0.0995507,0.120895,0.133152,0.151045,0.137233
"E07000173",2009,"male",0.104725,0.108745,0.11358,0.167705,0.0915639
"E07000173",2010,"female",0.0933392,0.101991,0.135916,0.166688,0.194907
"E07000173",2010,"male",0.101971,0.107236,0.110543,0.127544,0.115226
"E07000173",2011,"female",0.0895435,0.105625,0.124066,0.143838,0.172771
"E07000173",2011,"male",0.0962097,0.112949,0.110973,0.105245,0.220489
"E07000173",2012,"female",0.0961995,0.105503,0.104035,0.155737,0.213544
"E07000173",2012,"male",0.0969658,0.11569,0.130115,0.146708,0.197469
"E07000173",2013,"female",0.0920038,0.103492,0.136361,0.147825,0.201594
"E07000173",2013,"male",0.0987637,0.11173,0.11305,0.17555,0.185632
"E07000174",2002,"female",0.0912015,0.101001,0.105951,0.1577,0.229395
"E07000174",2002,"male",0.0980193,0.107549,0.119041,0.114521,0.248207
"E07000174",2003,"female",0.0935365,0.098532,0.11991,0.119536,0.0829573
"E07000174",2003,"male",0.0950127,0.114319,0.10192,0.121792,0.0777921
"E07000174",2004,"female",0.0967073,0.104142,0.119847,0.148989,0.139201
"E07000174",2004,"male",0.0985517,0.116005,0.109122,0.175832,0.202798
"E07000174",2005,"female",0.0915857,0.103665,0.116461,0.0980427,0.133032
"E07000174",2005,"male",0.0935759,0.107686,0.103097,0.132411,0.102501
"E07000174",2006,"female",0.0955533,0.106199,0.101189,0.140324,0.215547
"E07000174",2006,"male",0.0937506,0.105729,0.103479,0.0711569,0.096536
"E07000174",2007,"female",0.0913056,0.106775,0.11214,0.158232,0.201367
"E07000174",2007,"male",0.0898841,0.0941264,0.101572,0.074246,0.101838
"E07000174",2008,"female",0.0975188,0.101169,0.118462,0.16912,0.227575
"E07000174",2008,"male",0.0975522,0.10081,0.0995452,0.0976275,0.13566
"E07000174",2009,"female",0.0947943,0.112598,0.110371,0.175287,0.27801
"E07000174",2009,"male",0.0920298,0.0994583,0.0995352,0.101178,0.219569
"E07000174",2010,"female",0.0888579,0.104481,0.109177,0.185232,0.229937
"E07000174",2010,"male",0.0921484,0.107649,0.129459,0.130216,0.0330477
"E07000174",2011,"female",0.0916572,0.104469,0.121061,0.163867,0.134795
"E07000174",2011,"male",0.101426,0.109423,0.110695,0.148961,0.0799284
"E07000174",2012,"female",0.0891964,0.0968449,0.123662,0.146141,0.23051
"E07000174",2012,"male",0.0925801,0.11367,0.121216,0.159712,0.240042
"E07000174",2013,"female",0.0945377,0.106468,0.117511,0.135129,0.103824
"E07000174",2013,"male",0.089616,0.103958,0.11077,0.127404,0.105375
"E07000175",2002,"female",0.102248,0.0972933,0.112481,0.174008,0.212795
"E07000175",2002,"male",0.111475,0.109275,0.106387,0.133797,0.158594
"E07000175",2003,"female",0.105436,0.100491,0.133452,0.106638,0.136385
"E07000175",2003,"male",0.0974594,0.105542,0.128939,0.113356,0.0515689
"E07000175",2004,"female",0.0992663,0.109777,0.112333,0.132383,0.218997
"E07000175",2004,"male",0.0978566,0.103036,0.105546,0.108365,0.245603
"E07000175",2005,"female",0.0959016,0.104897,0.116053,0.169685,0.150439
"E07000175",2005,"male",0.103875,0.114383,0.106193,0.115018,0.152821
"E07000175",2006,"female",0.0945067,0.107322,0.113616,0.119879,0.250086
"E07000175",2006,"male",0.100195,0.112505,0.125088,0.132375,0.136425
"E07000175",2007,"female",0.0896293,0.104339,0.114845,0.142656,0.184623
"E07000175",2007,"male",0.100925,0.105897,0.116345,0.125598,0.127306
"E07000175",2008,"female",0.0978002,0.105117,0.131417,0.120201,0.200489
"E07000175",2008,"male",0.0958782,0.106202,0.121963,0.0959589,0.156025
"E07000175",2009,"female",0.0964839,0.112507,0.124917,0.159211,0.192642
"E07000175",2009,"male",0.100801,0.113093,0.124789,0.150648,0.221801
"E07000175",2010,"female",0.0976456,0.12397,0.115344,0.150318,0.165677
"E07000175",2010,"male",0.0942122,0.102756,0.125578,0.106522,0.17416
"E07000175",2011,"female",0.0951656,0.106613,0.12931,0.128571,0.165695
"E07000175",2011,"male",0.102388,0.109473,0.120178,0.135863,0.196561
"E07000175",2012,"female",0.0910471,0.0932526,0.128568,0.151292,0.193993
"E07000175",2012,"male",0.102331,0.1111,0.11791,0.165448,0.209158
"E07000175",2013,"female",0.0883116,0.104942,0.126408,0.145828,0.131487
"E07000175",2013,"male",0.102117,0.112416,0.127899,0.122252,0.19318
"E07000176",2002,"female",0.106513,0.115815,0.122792,0.115976,0.180706
"E07000176",2002,"male",0.10585,0.116357,0.112033,0.107389,0.19005
"E07000176",2003,"female",0.0981616,0.105403,0.151601,0.132471,0.164324
"E07000176",2003,"male",0.102796,0.118722,0.128509,0.144292,0.106307
"E07000176",2004,"female",0.0957686,0.115627,0.129778,0.129138,0.186242
"E07000176",2004,"male",0.108537,0.118381,0.103631,0.125377,0.0792315
"E07000176",2005,"female",0.0968641,0.118475,0.122161,0.125274,0.171426
"E07000176",2005,"male",0.106663,0.110388,0.130726,0.130428,0.146708
"E07000176",2006,"female",0.0984121,0.121549,0.132716,0.14033,0.176042
"E07000176",2006,"male",0.0983015,0.120365,0.117575,0.151615,0.234829
"E07000176",2007,"female",0.101602,0.102817,0.127345,0.155326,0.245777
"E07000176",2007,"male",0.0985002,0.11289,0.113318,0.117251,0.0767635
"E07000176",2008,"female",0.103135,0.121376,0.139507,0.164192,0.251038
"E07000176",2008,"male",0.106329,0.135788,0.133487,0.125799,0.245125
"E07000176",2009,"female",0.102699,0.107534,0.130961,0.198466,0.275
"E07000176",2009,"male",0.104807,0.11292,0.120867,0.144606,0.261145
"E07000176",2010,"female",0.104449,0.122033,0.13553,0.152899,0.154611
"E07000176",2010,"male",0.104449,0.108275,0.116075,0.0883784,0.154544
"E07000176",2011,"female",0.0884641,0.107781,0.129938,0.164888,0.223355
"E07000176",2011,"male",0.093653,0.103438,0.115019,0.169416,0.212128
"E07000176",2012,"female",0.0903647,0.0998354,0.132874,0.14441,0.194409
"E07000176",2012,"male",0.101987,0.116861,0.121749,0.161753,0.242855
"E07000176",2013,"female",0.099774,0.124954,0.137706,0.131909,0.194979
"E07000176",2013,"male",0.0982644,0.10906,0.119837,0.115854,0.155883
"E07000177",2002,"female",0.101525,0.116835,0.112356,0.154093,0.24529
"E07000177",2002,"male",0.107539,0.117716,0.111641,0.13631,0.180156
"E07000177",2003,"female",0.106934,0.109201,0.120222,0.100576,0.169978
"E07000177",2003,"male",0.102636,0.112462,0.120005,0.120405,0.223026
"E07000177",2004,"female",0.103395,0.108164,0.120444,0.126137,0.209966
"E07000177",2004,"male",0.109183,0.119267,0.128457,0.133113,0.303072
"E07000177",2005,"female",0.0987073,0.0993941,0.126212,0.153731,0.180381
"E07000177",2005,"male",0.11096,0.116895,0.122797,0.118899,0.0854974
"E07000177",2006,"female",0.0989932,0.106394,0.105534,0.174884,0.110771
"E07000177",2006,"male",0.103043,0.109362,0.110441,0.11937,0.142779
"E07000177",2007,"female",0.0929866,0.108292,0.126205,0.125673,0.172456
"E07000177",2007,"male",0.0983081,0.100572,0.110873,0.122151,0.0816095
"E07000177",2008,"female",0.109558,0.115177,0.116896,0.156221,0.140954
"E07000177",2008,"male",0.0963107,0.109147,0.125514,0.154318,0.146863
"E07000177",2009,"female",0.0997798,0.119504,0.134913,0.18317,0.185594
"E07000177",2009,"male",0.106741,0.114263,0.126349,0.141686,0.156994
"E07000177",2010,"female",0.097031,0.101277,0.134581,0.144039,0.186555
"E07000177",2010,"male",0.0956543,0.113129,0.132265,0.152617,0.120561
"E07000177",2011,"female",0.097885,0.104493,0.11369,0.130683,0.18533
"E07000177",2011,"male",0.0968527,0.100882,0.13478,0.159906,0.112562
"E07000177",2012,"female",0.0968507,0.104819,0.134796,0.132666,0.224815
"E07000177",2012,"male",0.102482,0.11003,0.116802,0.117358,0.117393
"E07000177",2013,"female",0.0980144,0.112745,0.129512,0.159045,0.14044
"E07000177",2013,"male",0.0976941,0.112966,0.129905,0.136568,0.166458
"E07000178",2002,"female",0.0952488,0.0940831,0.102906,0.134608,0.187257
"E07000178",2002,"male",0.096819,0.0972896,0.10123,0.129943,0.144124
"E07000178",2003,"female",0.0947676,0.113903,0.120522,0.158631,0.175793
"E07000178",2003,"male",0.0912975,0.10122,0.110576,0.15982,0.168389
"E07000178",2004,"female",0.0918578,0.0975838,0.10676,0.171021,0.127908
"E07000178",2004,"male",0.090732,0.0891454,0.117165,0.136435,0.198437
"E07000178",2005,"female",0.0977625,0.09717,0.113622,0.121975,0.199127
"E07000178",2005,"male",0.0926062,0.101763,0.113097,0.128278,0.230187
"E07000178",2006,"female",0.0943094,0.10276,0.105719,0.165763,0.183098
"E07000178",2006,"male",0.0944062,0.0979253,0.0899831,0.146117,0.211467
"E07000178",2007,"female",0.0871584,0.101928,0.125063,0.144303,0.148277
"E07000178",2007,"male",0.0914777,0.103724,0.115931,0.151597,0.252237
"E07000178",2008,"female",0.093949,0.105512,0.120541,0.121844,0.152654
"E07000178",2008,"male",0.0946803,0.097305,0.102498,0.151834,0.209685
"E07000178",2009,"female",0.0914632,0.109916,0.1269,0.171795,0.253475
"E07000178",2009,"male",0.0949303,0.0964248,0.111998,0.208566,0.26144
"E07000178",2010,"female",0.0858812,0.0907396,0.109181,0.149945,0.26329
"E07000178",2010,"male",0.0860349,0.0914928,0.0967122,0.0853455,0.172761
"E07000178",2011,"female",0.0957774,0.0949765,0.102982,0.178399,0.221693
"E07000178",2011,"male",0.0889927,0.089319,0.0907967,0.08897,0.101536
"E07000178",2012,"female",0.0951058,0.0952294,0.115609,0.157526,0.255774
"E07000178",2012,"male",0.0933615,0.0955152,0.113195,0.153709,0.196505
"E07000178",2013,"female",0.0934133,0.100421,0.113407,0.0939887,0.191324
"E07000178",2013,"male",0.0885135,0.0991503,0.11267,0.154421,0.0721546
"E07000179",2002,"female",0.0999959,0.112608,0.134158,0.164356,0.207116
"E07000179",2002,"male",0.107661,0.126379,0.132863,0.123132,0.10579
"E07000179",2003,"female",0.103114,0.126041,0.125969,0.140429,0.124232
"E07000179",2003,"male",0.10739,0.109414,0.125321,0.164569,0.125827
"E07000179",2004,"female",0.100414,0.114736,0.127875,0.138666,0.119387
"E07000179",2004,"male",0.105589,0.123329,0.123844,0.174022,0.130009
"E07000179",2005,"female",0.107098,0.114799,0.146671,0.115565,0.162343
"E07000179",2005,"male",0.105146,0.110006,0.114672,0.126151,0.198951
"E07000179",2006,"female",0.100802,0.107839,0.116158,0.169224,0.211892
"E07000179",2006,"male",0.0997288,0.111935,0.134738,0.168989,0.252319
"E07000179",2007,"female",0.0917052,0.112668,0.128116,0.156335,0.170962
"E07000179",2007,"male",0.0956824,0.106886,0.119628,0.138462,0.171018
"E07000179",2008,"female",0.0978207,0.111246,0.14113,0.180337,0.173375
"E07000179",2008,"male",0.10049,0.106902,0.127633,0.152311,0.148975
"E07000179",2009,"female",0.100619,0.108685,0.123866,0.187464,0.218299
"E07000179",2009,"male",0.0999305,0.106986,0.118407,0.163644,0.312239
"E07000179",2010,"female",0.0993626,0.118812,0.13279,0.170551,0.266574
"E07000179",2010,"male",0.0977835,0.107208,0.112052,0.112253,0.194109
"E07000179",2011,"female",0.0944394,0.117263,0.148347,0.129575,0.268079
"E07000179",2011,"male",0.101716,0.117657,0.133901,0.140233,0.146975
"E07000179",2012,"female",0.0950425,0.11088,0.128313,0.164667,0.228711
"E07000179",2012,"male",0.0989563,0.106668,0.128388,0.136148,0.152183
"E07000179",2013,"female",0.101741,0.113489,0.127226,0.168567,0.166006
"E07000179",2013,"male",0.0980509,0.11365,0.125333,0.10603,0.128712
"E07000180",2002,"female",0.0969952,0.1087,0.110231,0.115994,0.110616
"E07000180",2002,"male",0.101586,0.108177,0.110825,0.0758296,0.117001
"E07000180",2003,"female",0.095847,0.102748,0.120374,0.157146,0.207753
"E07000180",2003,"male",0.0951893,0.106994,0.113436,0.128074,0.0964056
"E07000180",2004,"female",0.0947582,0.110059,0.133381,0.119529,0.130009
"E07000180",2004,"male",0.0976618,0.115406,0.126669,0.122986,0.227968
"E07000180",2005,"female",0.096928,0.11737,0.125388,0.131834,0.199932
"E07000180",2005,"male",0.107334,0.117532,0.126753,0.116673,0.250911
"E07000180",2006,"female",0.104397,0.118306,0.126102,0.139849,0.187477
"E07000180",2006,"male",0.108091,0.119546,0.108354,0.116881,0.205447
"E07000180",2007,"female",0.09893,0.125757,0.14873,0.100172,0.120864
"E07000180",2007,"male",0.0987433,0.121227,0.121337,0.132976,0.284576
"E07000180",2008,"female",0.100712,0.118717,0.135506,0.110198,0.151544
"E07000180",2008,"male",0.106547,0.131857,0.129305,0.129259,0.173424
"E07000180",2009,"female",0.0950371,0.120118,0.122973,0.182275,0.289716
"E07000180",2009,"male",0.0983654,0.0983897,0.118109,0.173559,0.159836
"E07000180",2010,"female",0.0928946,0.104106,0.137886,0.140311,0.250859
"E07000180",2010,"male",0.09851,0.116161,0.110967,0.13221,0.206225
"E07000180",2011,"female",0.0954659,0.120299,0.11954,0.166518,0.180518
"E07000180",2011,"male",0.100844,0.108863,0.127208,0.175589,0.270675
"E07000180",2012,"female",0.0995886,0.108908,0.127061,0.178387,0.192746
"E07000180",2012,"male",0.103349,0.111748,0.127231,0.180792,0.15413
"E07000180",2013,"female",0.0891863,0.120768,0.120109,0.172057,0.26066
"E07000180",2013,"male",0.0967025,0.121086,0.136868,0.15749,0.21513
"E07000181",2002,"female",0.104327,0.101055,0.112083,0.143004,0.165578
"E07000181",2002,"male",0.10299,0.0964007,0.118509,0.13035,0.15029
"E07000181",2003,"female",0.0999765,0.110009,0.129351,0.172139,0.134351
"E07000181",2003,"male",0.105536,0.124317,0.114362,0.124334,0.194565
